,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type_x,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,property_type,room_type_y,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,LSOA11CD
2056,902799084153371401,Rental unit in Bristol City · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,515251993,Yiyang,,Hotwells & Harbourside,51.44981,-2.60279,Shared room,25.0,1,6,2023-08-13,0.93,3,362,6,,Shared room in rental unit,Shared room,1,,1 shared bath,,1.0,[],E01033344
2057,902984705645335205,Rental unit in Bristol City · ★4.65 · 1 bedroom · 1 bed · 1 bath,433261919,Sam,,Lawrence Hill,51.4515652,-2.5800175,Entire home/apt,150.0,2,20,2023-12-17,3.53,1,178,20,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01033352
2058,903525139242850619,Home in Bristol City · 3 bedrooms · 3 beds · 2.5 baths,303571941,Lizzie,,Bishopston & Ashley Down,51.48314,-2.58689,Entire home/apt,,3,0,,,1,208,0,,Entire home,Entire home/apt,6,,2.5 baths,,3.0,[],E01014514
2059,904840738724364129,Serviced apartment in Clifton · 1 bedroom · 2 beds · 1 bath,125651447,Your Apartment,,Clifton,51.4556,-2.61621,Entire home/apt,108.0,2,2,2023-09-03,0.35,57,365,2,,Entire serviced apartment,Entire home/apt,3,,1 bath,,2.0,[],E01014546
2060,904845528485583142,Serviced apartment in Clifton · 3 bedrooms · 4 beds · 1 bath,125651447,Your Apartment,,Clifton,51.45626,-2.61735,Entire home/apt,308.0,2,0,,,57,358,0,,Entire serviced apartment,Entire home/apt,7,,1 bath,,4.0,[],E01014545
2061,904849401156847445,Serviced apartment in Clifton · 3 bedrooms · 4 beds · 1 bath,125651447,Your Apartment,,Clifton,51.45714,-2.61617,Entire home/apt,227.0,2,2,2023-10-20,0.4,57,361,2,,Entire serviced apartment,Entire home/apt,7,,1 bath,,4.0,[],E01014554
2062,904883540235890202,Home in Bristol City · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,399689048,Heather,,Lockleaze,51.47821228107603,-2.563260360482803,Private room,31.0,1,53,2023-12-23,8.98,1,74,53,,Private room in home,Private room,1,,1 shared bath,,1.0,[],E01014665
2063,904932223835808080,Rental unit in Montpelier · 1 bedroom · Half-bath,46940863,Gabrielė,,Ashley,51.46658,-2.58797,Private room,44.0,3,1,2023-09-08,0.28,1,74,1,,Private room in rental unit,Private room,1,,Half-bath,,,[],E01014489
2064,904989452994599059,Rental unit in Bedminster · ★5.0 · 1 bedroom · 1 bed · 1 bath,113261473,Clare,,Bedminster,51.43919880911924,-2.6034919652184807,Entire home/apt,144.0,3,3,2023-07-16,0.49,1,280,3,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01033362
2065,905442138480261028,Home in Bristol City · 3 bedrooms · 4 beds · 1 bath,22764146,Peter,,Avonmouth & Lawrence Weston,51.49743,-2.64748,Entire home/apt,132.0,1,0,,,1,363,0,,Entire home,Entire home/apt,5,,1 bath,,4.0,[],E01014641
2066,906284226700442134,Rental unit in Saint Paul's · 2 bedrooms · 2 beds · 1 bath,22285299,Joh,,Ashley,51.46292,-2.58805,Entire home/apt,134.0,3,0,,,1,65,0,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01033348
2067,906521874122715830,Home in Saint Werburgh's · ★4.86 · 2 bedrooms · 2 beds · 1 bath,33941088,Charlotte,,Ashley,51.4728,-2.57569,Entire home/apt,98.0,5,7,2023-12-23,1.16,1,46,7,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014485
2068,906539025137352132,Home in Knowle · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,400412555,Rebecca,,Knowle,51.43249,-2.56499,Private room,47.0,1,5,2023-11-30,0.75,1,174,5,,Private room in home,Private room,1,,1.5 shared baths,,1.0,[],E01014645
2069,906633736303700116,Condo in Clifton · 2 bedrooms · 3 beds · 1 bath,38064540,Lali,,Clifton Down,51.46216,-2.61518,Entire home/apt,263.0,5,0,,,1,358,0,,Entire condo,Entire home/apt,6,,1 bath,,3.0,[],E01014552
2070,906982380603157816,Home in Bristol City · ★4.67 · 4 bedrooms · 4 beds · 2 baths,371538407,Tim,,Eastville,51.4763549,-2.5447576,Entire home/apt,150.0,3,3,2023-10-25,0.6,1,127,3,,Entire home,Entire home/apt,6,,2 baths,,4.0,[],E01014572
2071,907145508616062324,Rental unit in Bedminster · ★4.64 · 1 bedroom · 1 bed · 1 bath,65192629,Hopewell,,Southville,51.44072,-2.59603,Entire home/apt,78.0,1,10,2023-10-29,2.24,160,0,10,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01033359
2072,907323137575887325,Home in Bristol City · 4 bedrooms · 6 beds · 3.5 baths,491654507,Louis,,Eastville,51.4700821,-2.5345749,Entire home/apt,210.0,3,0,,,5,357,0,,Entire home,Entire home/apt,8,,3.5 baths,,6.0,[],E01014626
2073,907355115690489596,Home in Brislington · ★4.78 · 2 bedrooms · 3 beds · 2 baths,425039657,Fraser,,Brislington West,51.43754,-2.55978,Entire home/apt,143.0,1,17,2023-11-19,3.7,7,0,17,,Entire home,Entire home/apt,9,,2 baths,,3.0,[],E01014534
2074,907778945507320729,Home in Bristol City · 4 bedrooms · 5 beds · 2.5 baths,16630323,Matt,,Lockleaze,51.49845,-2.57075,Entire home/apt,198.0,3,2,2023-07-30,0.33,17,37,2,,Entire home,Entire home/apt,7,,2.5 baths,,5.0,[],E01014659
2075,907850820076002405,Rental unit in Saint Paul's · ★4.83 · 2 bedrooms · 3 beds · 2 baths,477816136,James,,Ashley,51.46016,-2.58589,Entire home/apt,123.0,2,6,2023-09-07,1.05,3,261,6,,Entire rental unit,Entire home/apt,5,,2 baths,,3.0,[],E01033347
2076,908039179172001973,Serviced apartment in Redcliffe · ★4.67 · 2 bedrooms · 5 beds · 2 baths,439525488,Fabian,,Central,51.451832,-2.5871563,Entire home/apt,106.0,3,6,2023-08-15,1.01,1,357,6,,Entire serviced apartment,Entire home/apt,5,,2 baths,,5.0,[],E01033355
2077,908370762042307261,Townhouse in Southville · ★4.88 · 3 bedrooms · 3 beds · 1.5 baths,12502153,Abigail,,Southville,51.44333,-2.61152,Entire home/apt,175.0,2,26,2023-12-23,4.79,1,27,26,,Entire townhouse,Entire home/apt,5,,1.5 baths,,3.0,[],E01014699
2078,908728694652657353,Rental unit in Bristol City · 3 bedrooms · 3 beds · 3.5 baths,455519921,Jun,,Cotham,51.46255,-2.60351,Entire home/apt,256.0,1,0,,,1,355,0,,Entire rental unit,Entire home/apt,6,,3.5 baths,,3.0,[],E01014557
2079,909127874115254573,Home in Ashley Down · 2 bedrooms · 2 beds · 2 baths,5982235,Charlotte,,Bishopston & Ashley Down,51.47966,-2.57959,Entire home/apt,142.0,3,1,2023-07-23,0.19,3,2,1,,Entire home,Entire home/apt,4,,2 baths,,2.0,[],E01014509
2080,909146166027148564,Home in Ashley Down · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5982235,Charlotte,,Bishopston & Ashley Down,51.47996,-2.57982,Private room,38.0,2,6,2023-11-30,0.94,3,0,6,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014509
2081,909807979647529127,Rental unit in Redland · ★New · 1 bedroom · 1 bed · 1 bath,519022947,John,,Cotham,51.46688837624142,-2.601986876038174,Entire home/apt,44.0,1,0,,,1,266,0,,Entire rental unit,Entire home/apt,1,,1 bath,,1.0,[],E01014561
2082,910296063492930116,Rental unit in Fishponds · ★4.88 · 1 bedroom · 3 beds · 1 bath,214575785,Dvm,,Frome Vale,51.480083095767405,-2.5298980996012688,Entire home/apt,112.0,2,16,2023-11-30,2.59,3,176,16,,Entire rental unit,Entire home/apt,4,,1 bath,,3.0,[],E01014588
2083,910692981052738616,Home in Bristol City · 4 bedrooms · 4 beds · 2.5 baths,103952477,Andy,,Westbury-on-Trym & Henleaze,51.47759,-2.61066,Entire home/apt,251.0,4,0,,,1,0,0,,Entire home,Entire home/apt,6,,2.5 baths,,4.0,[],E01014619
2084,910940228925942829,Home in Saint Paul's · ★4.86 · 2 bedrooms · 2 beds · 1 bath,519279010,Memee,,Ashley,51.46262,-2.57976,Entire home/apt,146.0,2,7,2023-09-03,1.28,1,0,7,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014486
2085,911332429806573497,Guesthouse in Bristol City · 1 bedroom · 1 bed · 1 bath,168084304,Kurtis,,Horfield,51.4903954,-2.5848975,Private room,60.0,4,1,2023-10-18,0.43,6,233,1,,Private room in guesthouse,Private room,1,,1 bath,,1.0,[],E01014635
2086,911484459570668297,Home in Henbury · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,3573383,Jess,,Henbury & Brentry,51.50417290000001,-2.6213923,Private room,55.0,1,5,2023-09-20,0.85,2,279,5,,Private room in home,Private room,2,,1.5 shared baths,,1.0,[],E01032517
2087,911543009444088322,Rental unit in Southville · Studio · 1 bed · 1 bath,5968399,Becks,,Southville,51.44343,-2.61067,Entire home/apt,86.0,2,0,,,1,364,0,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014699
2088,911570704093999417,Home in Henbury · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,3573383,Jess,,Henbury & Brentry,51.50344,-2.62069,Entire home/apt,121.0,2,6,2023-10-01,0.97,2,0,6,,Entire home,Entire home/apt,4,,1.5 baths,,2.0,[],E01032517
2089,911600785894498358,Condo in Bristol City · ★4.85 · 1 bedroom · 1 bed · 1 private bath,415628308,Fernando,,Lawrence Hill,51.45725585568489,-2.577820689410406,Private room,59.0,1,53,2023-12-24,8.46,1,47,53,,Private room in condo,Private room,2,,1 private bath,,1.0,[],E01033358
2090,912219986544952439,Condo in Bedminster · ★4.82 · 1 bedroom · 1 bed · 1 bath,519588215,Faraz,,Southville,51.44449340000001,-2.593903,Entire home/apt,55.0,2,11,2023-11-04,1.76,1,6,11,,Entire condo,Entire home/apt,1,,1 bath,,1.0,[],E01033359
2091,912329634946507909,Home in Bedminster · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,151250449,Domenico,,Southville,51.44258,-2.59805,Private room,43.0,1,4,2023-06-26,0.64,1,324,4,,Private room in home,Private room,2,,1.5 baths,,1.0,[],E01033361
2092,912732244806889647,Rental unit in Speedwell · 2 bedrooms · 2 beds · 2 baths,239781226,Jessy,,Eastville,51.4678461,-2.5344196,Entire home/apt,115.0,1,1,2023-07-30,0.2,1,0,1,,Entire rental unit,Entire home/apt,4,,2 baths,,2.0,[],E01014626
2093,913482801479542769,Rental unit in Bristol City · ★4.50 · 2 bedrooms · 6 beds · 1 bath,152788806,Pass The Property,,Eastville,51.47361,-2.54918,Entire home/apt,222.0,2,4,2023-10-29,0.81,25,358,4,,Entire rental unit,Entire home/apt,8,,1 bath,,6.0,[],E01014573
2094,913487850373385298,Home in Southville · ★5.0 · 1 bedroom · 1 bed · 1 bath,467403219,Aimee,,Southville,51.44443079767979,-2.613996844850497,Private room,60.0,1,7,2023-12-03,3.62,1,241,7,,Private room in home,Private room,2,,1 bath,,1.0,[],E01014695
2095,913608056088194874,Home in Bishopston · ★4.83 · 5 bedrooms · 5 beds · 3.5 baths,519962441,Nigel,,Bishopston & Ashley Down,51.48139,-2.58747,Entire home/apt,260.0,2,18,2023-12-03,3.03,1,331,18,,Entire home,Entire home/apt,8,,3.5 baths,,5.0,[],E01014508
2096,914260220805881989,Rental unit in Clifton · ★4.25 · Studio · 1 bed · 1 bath,65192629,Hopewell,,Clifton,51.45444,-2.62259,Entire home/apt,84.0,1,4,2023-11-23,0.65,160,361,4,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014547
2097,914922650743070499,Home in Bristol City · 2 bedrooms · 2 beds · 1 bath,23405873,Sean,,St George Central,51.46143,-2.53205,Entire home/apt,,7,0,,,1,159,0,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014682
2098,915031845039253040,Condo in Bristol City · ★5.0 · 2 bedrooms · 2 beds · 1 bath,520308550,Zanib,,Frome Vale,51.48181170117256,-2.5274220430206613,Entire home/apt,160.0,1,6,2023-10-22,1.48,3,0,6,,Entire condo,Entire home/apt,5,,1 bath,,2.0,[],E01014590
2099,915078825069948468,Rental unit in Brislington · ★4.67 · 1 bedroom · 1 bed · 1 bath,65192629,Hopewell,,Brislington East,51.44776,-2.5467,Entire home/apt,93.0,1,9,2023-12-12,1.51,160,0,9,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014528
2100,915781865683890638,Home in Brislington · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,23537006,Katya,,Brislington East,51.43599,-2.54721,Private room,49.0,1,3,2023-08-20,0.53,2,314,3,,Private room in home,Private room,1,,1 shared bath,,1.0,[],E01014525
2101,916040868879994553,Cabin in Bristol City · ★New · 1 bedroom · 1 bed · 1 bath,32885609,Jill,,Southmead,51.5010225046348,-2.6063389074778933,Entire home/apt,45.0,1,2,2023-12-03,2.0,2,102,2,,Entire cabin,Entire home/apt,2,,1 bath,,1.0,[],E01014689
2102,916442538991661159,Rental unit in Saint Andrew's · ★5.0 · 1 bedroom · 1 bed · 1 bath,62972151,Hannah,,Ashley,51.47438,-2.59069,Entire home/apt,86.0,2,6,2023-07-16,0.96,1,0,6,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014671
2103,916659900093536882,Home in Brislington · ★5.0 · 3 bedrooms · 4 beds · 3.5 baths,9433539,Nicola,,Stockwood,51.42755,-2.55765,Entire home/apt,160.0,2,4,2023-08-28,0.83,1,106,4,,Entire home,Entire home/apt,6,,3.5 baths,,4.0,[],E01014535
2104,918605051591782459,Home in Saint Werburgh's · 3 bedrooms · 2 beds · 3 baths,32432641,Liz,,Ashley,51.47060000695462,-2.5774858505257314,Entire home/apt,,9,0,,,1,0,0,,Entire home,Entire home/apt,4,,3 baths,,2.0,[],E01014485
2105,918690766240168574,Condo in Bristol City · ★4.56 · 1 bedroom · 1 bed · 1 bath,471084744,Martin,,Central,51.4543937,-2.5940355,Entire home/apt,150.0,2,9,2023-10-01,1.47,1,268,9,,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],E01014540
2106,918909398777961833,Rental unit in Hotwells · ★4.92 · 1 bedroom · 2 beds · 1 bath,521278288,Jennifer,,Clifton,51.45108562404119,-2.621618378953793,Entire home/apt,115.0,1,11,2023-12-16,1.78,1,0,11,,Entire rental unit,Entire home/apt,3,,1 bath,,2.0,[],E01014548
2107,919326101564011882,Home in Bristol City · 1 bedroom · 1 bed · 1 bath,376701740,Medic,,Horfield,51.49776104825453,-2.5732194829223585,Private room,,5,2,2023-08-26,0.47,2,0,2,,Private room in home,Private room,2,,1 bath,,1.0,[],E01014630
2108,919331103335776420,Home in Bristol City · ★5.0 · 1 bedroom · 1 bed · 1 bath,11945162,Tiffany,,St George Troopers Hill,51.454068998159336,-2.52266586844516,Entire home/apt,116.0,2,9,2023-11-26,1.55,1,0,9,,Entire home,Entire home/apt,2,,1 bath,,1.0,[],E01014679
2109,919373811427987840,Rental unit in Easton · 1 bedroom · 1 bed · 1 bath,27989044,Joanna,,Lawrence Hill,51.46353163688467,-2.570043232611166,Entire home/apt,85.0,2,2,2023-07-30,0.35,1,0,2,,Entire rental unit,Entire home/apt,3,,1 bath,,1.0,[],E01014655
2110,920204236326835732,Home in Bristol City · 2 bedrooms · 2 beds · 1.5 baths,521592521,Louis,,Frome Vale,51.48007858595612,-2.5248826392447388,Entire home/apt,100.0,3,1,2023-07-29,0.2,1,178,1,,Entire home,Entire home/apt,4,,1.5 baths,,2.0,[],E01014590
2111,920384876094983267,Home in Bristol City · 1 bedroom · 1 bed · 1 bath,395787147,Samantha,,Lockleaze,51.48459745633835,-2.5688168563987746,Private room,690.0,1,1,2023-07-09,0.18,1,269,1,,Private room in home,Private room,2,,1 bath,,1.0,[],E01014664
2112,920415147190129630,Rental unit in Bristol City · ★4.50 · 1 bedroom · 3 beds · 1 bath,214575785,Dvm,,Frome Vale,51.48008810709899,-2.529868930578232,Entire home/apt,116.0,2,4,2023-12-10,0.99,3,346,4,,Entire rental unit,Entire home/apt,5,,1 bath,,3.0,[],E01014588
2113,921100594416776029,Rental unit in Easton · ★4.94 · 1 bedroom · 1 bed · 1 bath,26374010,Melanie,,Easton,51.46442816705029,-2.561807277253979,Entire home/apt,50.0,2,49,2023-12-23,9.93,2,0,49,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014564
2114,921488105488952157,Home in Totterdown · ★4.45 · 2 bedrooms · 2 beds · 1 bath,154152507,Prescott Apartments,,Windmill Hill,51.44368380720725,-2.5789617281111314,Entire home/apt,142.0,2,11,2023-11-13,1.86,21,207,11,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014730
2115,922254821006438019,Home in Ashley Down · ★4.0 · 2 bedrooms · 3 beds · 1 bath,59852433,Alice,,Bishopston & Ashley Down,51.48118760854686,-2.581741669141721,Entire home/apt,124.0,3,4,2023-10-19,1.0,1,33,4,,Entire home,Entire home/apt,6,,1 bath,,3.0,[],E01014509
2116,922906930974714757,Serviced apartment in Clifton · ★5.0 · 1 bedroom · 2 beds · 1 bath,125651447,Your Apartment,,Clifton Down,51.46824405850125,-2.6133730922236937,Entire home/apt,123.0,2,5,2023-10-23,0.85,57,341,5,,Entire serviced apartment,Entire home/apt,4,,1 bath,,2.0,[],E01014553
2117,922906931679423118,Serviced apartment in Clifton · ★4.50 · 1 bedroom · 2 beds · 1 bath,125651447,Your Apartment,,Clifton Down,51.46804625237704,-2.6144916766469817,Entire home/apt,126.0,2,5,2023-10-09,0.88,57,0,5,,Entire serviced apartment,Entire home/apt,4,,1 bath,,2.0,[],E01014553
2118,923019336350591900,Rental unit in Clifton · 3 bedrooms · 5 beds · 1 bath,125651447,Your Apartment,,Clifton Down,51.469030310535885,-2.6129292196646023,Entire home/apt,208.0,2,2,2023-08-18,0.34,57,357,2,,Entire rental unit,Entire home/apt,7,,1 bath,,5.0,[],E01014559
2119,923019352378233920,Serviced apartment in Clifton · ★5.0 · 3 bedrooms · 5 beds · 1 bath,125651447,Your Apartment,,Clifton Down,51.469467935211775,-2.613003293896191,Entire home/apt,241.0,2,4,2023-12-08,0.67,57,351,4,,Entire serviced apartment,Entire home/apt,8,,1 bath,,5.0,[],E01014559
2120,923144210190474580,Home in Ashton Gate · ★5.0 · 1 bedroom · 2 beds · 1 bath,14595935,Mary,,Southville,51.44087416988404,-2.617491000470534,Entire home/apt,166.0,1,5,2023-09-24,0.97,1,56,5,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014695
2121,923991359684452117,Home in Fishponds · 2 bedrooms · 2 beds · 1 bath,24872983,Chloe,,Frome Vale,51.48431904294807,-2.5186559313245884,Entire home/apt,76.0,6,0,,,2,55,0,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014591
2122,924412904708300412,Rental unit in Saint Andrew's · ★5.0 · 3 bedrooms · 3 beds · 1 bath,522676709,Jo,,Ashley,51.470815017563226,-2.584836844564361,Entire home/apt,130.0,3,14,2023-12-10,2.41,1,60,14,,Entire rental unit,Entire home/apt,5,,1 bath,,3.0,[],E01014487
2123,924556311979309209,Home in Bedminster · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,399687008,Anita,,Filwood,51.43094621833759,-2.598428528262579,Private room,50.0,1,10,2023-08-28,1.73,1,260,10,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014729
2124,924671839214650230,Home in Bristol City · 4 bedrooms · 7 beds · 2 baths,51686051,Michael,,Southmead,51.50883713072724,-2.5928508488061865,Entire home/apt,265.0,4,0,,,17,24,0,,Entire home,Entire home/apt,8,,2 baths,,7.0,[],E01014693
2125,925129674605215301,Townhouse in Montpelier · ★4.87 · 4 bedrooms · 4 beds · 2.5 baths,48240870,William,,Ashley,51.46890102279375,-2.5839626289774444,Entire home/apt,279.0,3,15,2023-12-11,3.13,4,113,15,,Entire townhouse,Entire home/apt,8,,2.5 baths,,4.0,[],E01014488
2126,925354552711381701,Home in Saint Jude's · ★5.0 · 1 bedroom · 1 bed · 1 bath,159859931,Francesco,,Lawrence Hill,51.46169709999999,-2.5735244,Private room,,1,33,2023-12-10,6.88,1,0,33,,Private room in home,Private room,2,,1 bath,,1.0,[],E01014654
2127,926707591989169727,Bed and breakfast in Bristol City · 1 bedroom · 1 bed · 2 baths,65681357,Laina,,Lockleaze,51.4957927,-2.5678041,Private room,55.0,1,1,2023-09-29,0.34,5,365,1,,Private room in bed and breakfast,Private room,2,,2 baths,,1.0,[],E01014661
2128,927394465358756480,Home in Ashley Down · ★5.0 · 4 bedrooms · 7 beds · 2.5 baths,408303733,Abigail,,Ashley,51.475766055517575,-2.581736449824473,Entire home/apt,1071.0,1,5,2023-11-05,1.0,1,64,5,,Entire home,Entire home/apt,12,,2.5 baths,,7.0,[],E01014509
2129,927991699007647192,Home in Saint Jude's · 4 bedrooms · 5 beds · 1 bath,417936290,Helena,,Lawrence Hill,51.462392,-2.5761853,Entire home/apt,174.0,2,1,2023-07-31,0.2,1,297,1,,Entire home,Entire home/apt,7,,1 bath,,5.0,[],E01014654
2130,928128345295789533,Home in Southville · ★4.67 · 2 bedrooms · 2 beds · 1 bath,523626069,Nimmi,,Southville,51.44559773475983,-2.6021928058257906,Entire home/apt,116.0,1,12,2023-12-08,3.13,1,352,12,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014701
2131,928866831754216659,Rental unit in Bristol City · ★4.33 · 2 bedrooms · 2 beds · 1 bath,253814333,Melissa,,Central,51.455944427882336,-2.5940997898578644,Entire home/apt,176.0,1,9,2023-10-28,1.66,2,264,9,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014540
2132,928870504233687933,Home in Southville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,1900844,Pippa,,Southville,51.44532307272019,-2.606332524867927,Entire home/apt,120.0,3,3,2023-10-28,0.61,1,36,3,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014701
2133,928875996307573475,Home in Southville · ★4.73 · 2 bedrooms · 3 beds · 1 bath,236481623,Bespoke Cultural Escapes,,Southville,51.44266353594168,-2.607623234171769,Entire home/apt,105.0,2,11,2023-09-24,2.02,47,176,11,,Entire home,Entire home/apt,4,,1 bath,,3.0,[],E01014696
2134,928993760009546659,Home in Henleaze · ★5.0 · 3 bedrooms · 1 bath,185052052,Olivia,,Westbury-on-Trym & Henleaze,51.49075895679154,-2.6098927403904915,Entire home/apt,,2,6,2023-12-17,1.14,1,0,6,,Entire home,Entire home/apt,6,,1 bath,,,[],E01014618
2135,929293002161408958,Rental unit in Greenbank · ★4.86 · 2 bedrooms · 2 beds · 1 bath,501474854,CoHost,,Easton,51.46790997571272,-2.560402190669949,Entire home/apt,120.0,1,14,2023-12-13,3.0,9,355,14,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014569
2136,929469306511953084,Townhouse in Clifton · ★4.82 · 4 bedrooms · 5 beds · 1.5 baths,473140265,Stay Scapes Holidays,,Clifton,51.454547371695966,-2.624178602957532,Entire home/apt,234.0,3,11,2023-12-08,2.58,2,347,11,,Entire townhouse,Entire home/apt,8,,1.5 baths,,5.0,[],E01014547
2137,929752993316127776,Serviced apartment in Clifton · ★4.75 · 2 bedrooms · 4 beds · 2 baths,501086679,Sam,,Clifton Down,51.46068443129193,-2.6120589307915747,Entire home/apt,175.0,2,12,2023-12-22,2.21,1,315,12,,Entire serviced apartment,Entire home/apt,4,,2 baths,,4.0,[],E01014551
2138,929832383704839924,Rental unit in Bristol City · ★4.60 · 2 bedrooms · 1 bed · 1 bath,33104287,Joey,,St George West,51.45882390465668,-2.5466153206631126,Entire home/apt,65.0,4,5,2023-12-10,1.23,1,38,5,,Entire rental unit,Entire home/apt,3,,1 bath,,1.0,[],E01014684
2139,930212420101313369,Home in Pill · 2 bedrooms · 3 beds · 0 baths,247416919,Sykes Holiday Cottages,,Avonmouth & Lawrence Weston,51.48203421303915,-2.682301012036668,Entire home/apt,76.0,1,1,2023-11-27,1.0,1,365,1,,Entire home,Entire home/apt,4,,0 baths,,3.0,[],
2140,930389295413638560,Rental unit in Saint Paul's · ★3.88 · 1 bedroom · 1 bed · 1 bath,523726525,Josue,,Ashley,51.46215,-2.58348,Private room,50.0,1,16,2023-12-16,3.02,2,4,16,,Private room in rental unit,Private room,2,,1 bath,,1.0,[],E01033347
2141,930455922059925308,Home in Bristol City · ★5.0 · 4 bedrooms · 4 beds · 2 baths,25066739,Fran,,Avonmouth & Lawrence Weston,51.49440769953429,-2.650162811588175,Entire home/apt,429.0,1,7,2023-11-24,1.34,5,360,7,,Entire home,Entire home/apt,7,,2 baths,,4.0,[],E01014642
2142,930852511090866014,Condo in Bedminster · ★4.83 · 1 bedroom · 1 bed · 1 bath,22277910,Rob,,Southville,51.44281,-2.61171,Entire home/apt,91.0,3,6,2023-12-12,1.19,1,175,6,,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],E01014699
2143,931016596761013145,Home in Brislington · ★4.91 · 1 bedroom · 1 bed · 2 baths,2748799,Nik,,Brislington West,51.43447954044394,-2.5575540391511566,Private room,53.0,1,11,2023-10-29,2.0,1,344,11,,Private room in home,Private room,2,,2 baths,,1.0,[],E01014533
2144,931383159197136294,Rental unit in Bristol City · 1 bedroom · 1 bed · 1 bath,22254869,Juan,,Central,51.4542831,-2.5998255,Private room,49.0,30,0,,,1,3,0,,Private room in rental unit,Private room,1,,1 bath,,1.0,[],E01033345
2145,931810378567197920,Rental unit in Southville · 1 bedroom · 1 bed · 1 bath,469428066,Ed,,Southville,51.444259197254425,-2.616360298809858,Entire home/apt,87.0,3,1,2023-08-13,0.22,2,169,1,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014695
2146,932337791551515985,Home in Bristol City · ★4.93 · 1 bedroom · 1 bed · 1 bath,72649944,Cian,,Southville,51.44007946170171,-2.6135612466906357,Private room,35.0,2,15,2023-12-10,3.17,1,67,15,,Private room in home,Private room,2,,1 bath,,1.0,[],E01014700
2147,932412544699100027,Rental unit in Bristol · ★4.75 · 1 bedroom · 1 bed · 1 bath,65192629,Hopewell,,Clifton Down,51.46864980765825,-2.61631660890485,Entire home/apt,93.0,1,12,2023-11-17,2.42,160,348,12,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014553
2148,932443089968253825,Rental unit in Saint Paul's · ★4.25 · 2 bedrooms · 2 beds · 1 bath,410588887,Louise,,Ashley,51.46010884706652,-2.585404289997988,Entire home/apt,135.0,2,4,2023-11-26,0.88,14,357,4,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01033347
2149,932450154906507262,Rental unit in Bristol City · 1 bedroom · 1 bed · 1 bath,65192629,Hopewell,,Central,51.45952,-2.59404,Entire home/apt,95.0,1,2,2023-12-16,2.0,160,261,2,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01033342
2150,932460053198643450,Rental unit in Bristol City · ★4.55 · 2 bedrooms · 2 beds · 1 bath,170938785,Sarah,,Bishopston & Ashley Down,51.48122824456858,-2.589297719475505,Entire home/apt,,2,22,2023-12-11,4.2,2,0,22,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014514
2151,933296077296844366,Rental unit in Bristol City · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,81690865,Adam,,Lockleaze,51.48442765150878,-2.577451729886807,Entire home/apt,82.0,2,18,2023-12-14,3.51,1,21,18,,Entire rental unit,Entire home/apt,2,,1.5 baths,,1.0,[],E01014662
